Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
103;0.83119608;1.035;0.803088;2.5;2020-01-22 08:54:21.156000
102;0.85138976;1.03;0.826592;2.5;2020-01-22 08:54:22.202000
102;0.85595104;1.055;0.811328;3.5;2020-01-22 08:54:23.251000
102;0.86017152;1.04;0.827088;3.5;2020-01-22 08:54:24.287000
102;0.86804224;1.04;0.834656;3.5;2020-01-22 08:54:27.390000
102;0.85573376;1.06;0.807296;2.5;2020-01-22 08:54:28.407000
103;0.82391144;1.045;0.788432;3.5;2020-01-22 08:54:29.431000
103;0.84909744;1.035;0.820384;3.5;2020-01-22 08:54:30.457000
102;0.83270144;1.03;0.808448;2.5;2020-01-22 08:54:31.484000
102;0.82645288;1.045;0.790864;2.5;2020-01-22 08:54:32.526000
102;0.85078656;1.035;0.822016;2.5;2020-01-22 08:54:33.568000
102;0.86376624;1.03;0.838608;2.5;2020-01-22 08:54:34.593000
101;0.8556576;1.05;0.814912;1.5;2020-01-22 08:54:35.620000
101;0.82843904;1.04;0.796576;2.5;2020-01-22 08:54:36.646000
101;0.83720048;1.03;0.812816;1.5;2020-01-22 08:54:37.672000
101;0.83722;1.025;0.8168;2.5;2020-01-22 08:54:38.700000
101;0.84046976;1.04;0.808144;1.5;2020-01-22 08:54:39.748000
101;0.85303872;1.035;0.824192;2.5;2020-01-22 08:54:40.775000
101;0.8524064;1.025;0.831616;3.5;2020-01-22 08:54:41.809000
101;0.83021904;1.035;0.802144;1.5;2020-01-22 08:54:42.835000
101;0.82306512;1.035;0.795232;3.5;2020-01-22 08:54:43.862000
101;0.8505328;1.03;0.82576;2.5;2020-01-22 08:54:44.887000
101;0.8412544;1.025;0.820736;2.5;2020-01-22 08:54:45.922000
101;0.827904;1.05;0.78848;1.5;2020-01-22 08:54:46.959000
101;0.82586768;1.045;0.790304;1.5;2020-01-22 08:54:47.999000
101;0.85891752;1.035;0.829872;3.5;2020-01-22 08:54:49.022000
101;0.83463624;1.065;0.783696;2.5;2020-01-22 08:54:50.048000
101;0.81600896;1.04;0.784624;2.5;2020-01-22 08:54:51.075000
101;0.85893408;1.035;0.829888;1.5;2020-01-22 08:54:52.102000
101;0.84397376;1.03;0.819392;2.5;2020-01-22 08:54:53.143000
101;0.8356824;1.05;0.795888;2.5;2020-01-22 08:54:54.170000
101;0.83517824;1.04;0.803056;3.5;2020-01-22 08:54:55.195000
101;0.84942864;1.03;0.824688;3.5;2020-01-22 08:54:56.220000
101;0.8342844;1.025;0.813936;1.5;2020-01-22 08:54:57.249000
100;0.82597216;1.055;0.782912;1.5;2020-01-22 08:54:58.277000
100;0.83391192;1.035;0.805712;3.5;2020-01-22 08:54:59.316000
100;0.82923;1.055;0.786;1.5;2020-01-22 08:55:00.341000
100;0.8213184;1.05;0.782208;1.5;2020-01-22 08:55:01.370000
100;0.8487908;1.045;0.81224;3.5;2020-01-22 08:55:02.397000
100;0.84457656;1.035;0.816016;2.5;2020-01-22 08:55:03.442000
101;0.8422336;1.06;0.79456;3.5;2020-01-22 08:55:04.464000
101;0.82174976;1.04;0.790144;3.5;2020-01-22 08:55:05.487000
101;0.85298904;1.035;0.824144;1.5;2020-01-22 08:55:06.513000
101;0.814014;1.025;0.79416;2.5;2020-01-22 08:55:07.546000
102;0.81871152;1.045;0.783456;1.5;2020-01-22 08:55:08.582000
102;0.8356176;1.035;0.80736;3.5;2020-01-22 08:55:09.607000
102;0.81615552;1.03;0.792384;3.5;2020-01-22 08:55:10.633000
102;0.81449472;1.04;0.783168;2.5;2020-01-22 08:55:11.659000
102;0.84038688;1.035;0.811968;3.5;2020-01-22 08:55:12.688000
102;0.82777392;1.03;0.803664;2.5;2020-01-22 08:55:13.728000
102;0.81686144;1.06;0.770624;2.5;2020-01-22 08:55:14.770000
102;0.82794096;1.045;0.792288;1.5;2020-01-22 08:55:15.796000
102;0.80558304;1.065;0.756416;2.5;2020-01-22 08:55:16.822000
102;0.7883232;1.05;0.750784;1.5;2020-01-22 08:55:17.851000
102;0.79832064;1.04;0.767616;2.5;2020-01-22 08:55:18.874000
102;0.80004504;1.065;0.751216;3.5;2020-01-22 08:55:19.900000
101;0.78363296;1.045;0.749888;3.5;2020-01-22 08:55:20.926000
101;0.8024976;1.035;0.77536;2.5;2020-01-22 08:55:21.952000
101;0.80193328;1.03;0.778576;3.5;2020-01-22 08:55:22.980000
101;0.77418616;1.045;0.740848;3.5;2020-01-22 08:55:24.021000
101;0.77711112;1.035;0.750832;3.5;2020-01-22 08:55:25.047000
101;0.81117856;1.03;0.787552;2.5;2020-01-22 08:55:26.073000
101;0.79458;1.025;0.7752;2.5;2020-01-22 08:55:27.098000
102;0.77876712;1.035;0.752432;2.5;2020-01-22 08:55:28.126000
102;0.78034032;1.035;0.753952;2.5;2020-01-22 08:55:29.150000
102;0.81973656;1.035;0.792016;2.5;2020-01-22 08:55:30.177000
102;0.8132056;1.03;0.78952;2.5;2020-01-22 08:55:31.203000
102;0.80802528;1.06;0.762288;3.5;2020-01-22 08:55:32.244000
103;0.8017524;1.035;0.77464;1.5;2020-01-22 08:55:33.274000
103;0.83105344;1.03;0.806848;3.5;2020-01-22 08:55:34.315000
103;0.80816376;1.055;0.766032;3.5;2020-01-22 08:55:35.342000
103;0.7894016;1.04;0.75904;2.5;2020-01-22 08:55:36.364000
103;0.80396032;1.03;0.780544;2.5;2020-01-22 08:55:37.399000
103;0.7990992;1.055;0.75744;2.5;2020-01-22 08:55:38.432000
103;0.80697344;1.04;0.775936;3.5;2020-01-22 08:55:39.458000
