Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
68;0.1134648;1.53;0.07416;2.5;2020-01-16 14:54:06.139000
68;0.27584568;1.305;0.211376;3.5;2020-01-16 14:54:07.170000
68;0.34559504;1.19;0.290416;3.5;2020-01-16 14:54:08.201000
69;0.3948736;1.1;0.358976;3.5;2020-01-16 14:54:09.217000
70;0.4558368;1.03;0.44256;2.5;2020-01-16 14:54:10.248000
70;0.44187968;0.92;0.480304;3.5;2020-01-16 14:54:12.308000
71;0.46013712;0.89;0.517008;3.5;2020-01-16 14:54:13.331000
71;0.45274424;0.845;0.535792;2.5;2020-01-16 14:54:16.339000
73;0.46854024;0.815;0.574896;2.5;2020-01-16 14:54:18.344000
73;0.45572704;0.785;0.580544;2.5;2020-01-16 14:54:20.349000
73;0.4569772;0.775;0.589648;2.5;2020-01-16 14:54:22.355000
73;0.4635072;0.78;0.59424;1.5;2020-01-16 14:54:24.375000
73;0.4636608;0.775;0.598272;2.5;2020-01-16 14:54:25.394000
73;0.48510488;0.785;0.617968;1.5;2020-01-16 14:54:26.418000
73;0.48338784;0.78;0.619728;2.5;2020-01-16 14:54:27.437000
73;0.47244528;0.79;0.598032;1.5;2020-01-16 14:54:28.455000
73;0.46912096;0.77;0.609248;2.5;2020-01-16 14:54:31.479000
73;0.4756752;0.78;0.60984;3.5;2020-01-16 14:54:32.497000
73;0.46974928;0.77;0.610064;2.5;2020-01-16 14:54:33.522000
73;0.46306496;0.76;0.609296;2.5;2020-01-16 14:54:34.540000
73;0.47149872;0.77;0.612336;1.5;2020-01-16 14:54:36.546000
74;0.47071368;0.765;0.615312;1.5;2020-01-16 14:54:38.567000
74;0.45903672;0.765;0.600048;3.5;2020-01-16 14:54:39.585000
75;0.45474048;0.765;0.594432;1.5;2020-01-16 14:54:40.603000
75;0.46301632;0.76;0.609232;1.5;2020-01-16 14:54:41.621000
75;0.49238952;0.805;0.611664;2.5;2020-01-16 14:54:42.646000
75;0.49148792;0.805;0.610544;2.5;2020-01-16 14:54:43.664000
75;0.49125376;0.83;0.591872;1.5;2020-01-16 14:54:45.669000
76;0.507612;0.875;0.580128;2.5;2020-01-16 14:54:47.690000
76;0.509472;0.9;0.56608;2.5;2020-01-16 14:54:48.708000
