Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
0;5.1;0.8;0.5;1.35574369588;2019-05-03 14:56:14.928000
84;4.1;0.8;0.5;1.25070912046;2019-05-03 14:56:16.709000
85;4.1;0.8;0.5;1.30062346197;2019-05-03 14:56:17.743000
85;6.1;0.8;0.5;1.21913294366;2019-05-03 14:56:19.760000
85;5.1;0.8;0.5;1.17717369046;2019-05-03 14:56:20.773000
86;5.1;0.8;0.5;1.30159753784;2019-05-03 14:56:21.791000
86;5.1;0.8;0.5;1.21873765686;2019-05-03 14:56:22.814000
86;5.1;0.8;0.5;1.28847179686;2019-05-03 14:56:23.833000
