Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
0;4.1;0.8;0.5;1.26104702672;2019-05-03 14:58:18.883000
84;5.1;0.8;0.5;1.29560794759;2019-05-03 14:58:20.572000
83;6.1;0.8;0.5;1.21058210892;2019-05-03 14:58:21.593000
83;4.1;0.8;0.5;1.21492468809;2019-05-03 14:58:23.609000
83;4.1;0.8;0.5;1.28163576493;2019-05-03 14:58:24.639000
