Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
91;0.716984;1.06;0.6764;-2.49524063264;2019-12-31 10:44:31.545000
90;0.73502208;1.08;0.680576;-2.37205669802;2019-12-31 10:44:33.568000
89;0.72821728;1.085;0.671168;-2.56629214229;2019-12-31 10:44:35.608000
87;0.6957228;1.075;0.647184;-2.42059183536;2019-12-31 10:44:37.674000
85;0.7239936;1.1;0.658176;-2.47163971539;2019-12-31 10:44:39.728000
86;0.6942092;1.075;0.645776;-2.4363311872;2019-12-31 10:44:42.751000
87;0.70541432;1.105;0.638384;-2.48822821502;2019-12-31 10:44:45.758000
89;0.734536;1.1;0.66776;-2.51063199433;2019-12-31 10:44:47.779000
91;0.7050624;1.12;0.62952;-2.4148104575;2019-12-31 10:44:50.787000
