Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
106;0.97263312;1.03;0.944304;2.5;2020-01-29 08:56:24.651000
106;0.999416;1.025;0.97504;3.5;2020-01-29 08:56:25.689000
106;0.98870376;1.045;0.946128;3.5;2020-01-29 08:56:26.728000
106;0.95198472;1.035;0.919792;3.5;2020-01-29 08:56:27.768000
106;0.96823296;1.02;0.949248;2.5;2020-01-29 08:56:30.852000
107;0.94635432;1.035;0.914352;3.5;2020-01-29 08:56:31.902000
107;0.9574056;1.03;0.92952;3.5;2020-01-29 08:56:32.929000
107;0.9986124;1.025;0.974256;2.5;2020-01-29 08:56:33.951000
108;0.97877208;1.045;0.936624;2.5;2020-01-29 08:56:35.005000
108;0.94559256;1.035;0.913616;2.5;2020-01-29 08:56:36.044000
109;0.93421824;1.03;0.907008;2.5;2020-01-29 08:56:37.067000
109;0.9711588;1.025;0.947472;1.5;2020-01-29 08:56:38.106000
109;0.99499776;1.02;0.975488;2.5;2020-01-29 08:56:39.129000
109;0.97259736;1.015;0.958224;1.5;2020-01-29 08:56:40.150000
109;0.95919296;1.045;0.917888;2.5;2020-01-29 08:56:41.176000
109;0.90946528;1.03;0.882976;1.5;2020-01-29 08:56:42.214000
109;0.8867972;1.025;0.865168;2.5;2020-01-29 08:56:43.250000
109;0.88753056;1.02;0.870128;3.5;2020-01-29 08:56:44.274000
109;0.91963872;1.015;0.906048;1.5;2020-01-29 08:56:45.296000
109;0.96101904;1.01;0.951504;3.5;2020-01-29 08:56:46.320000
108;0.99657104;1.01;0.986704;2.5;2020-01-29 08:56:47.341000
108;1.01159984;1.01;1.001584;1.5;2020-01-29 08:56:48.364000
108;1.03822128;1.005;1.033056;3.5;2020-01-29 08:56:49.386000
108;1.03026168;1.005;1.025136;1.5;2020-01-29 08:56:50.409000
108;0.98599344;1.005;0.981088;1.5;2020-01-29 08:56:51.433000
108;0.96379392;1.02;0.944896;2.5;2020-01-29 08:56:52.458000
107;0.96746592;1.02;0.948496;1.5;2020-01-29 08:56:53.477000
107;0.9962428;1.015;0.98152;2.5;2020-01-29 08:56:54.500000
107;1.03393584;1.015;1.018656;2.5;2020-01-29 08:56:55.523000
107;1.0266448;1.01;1.01648;2.5;2020-01-29 08:56:56.560000
107;1.02246864;1.03;0.992688;3.5;2020-01-29 08:56:57.584000
107;1.0500756;1.025;1.024464;3.5;2020-01-29 08:56:58.622000
107;1.05203616;1.02;1.031408;1.5;2020-01-29 08:56:59.647000
107;1.03448312;1.045;0.989936;1.5;2020-01-29 08:57:00.668000
107;1.0136376;1.035;0.97936;3.5;2020-01-29 08:57:01.692000
107;1.0270664;1.025;1.002016;1.5;2020-01-29 08:57:02.730000
107;1.0377888;1.02;1.01744;1.5;2020-01-29 08:57:03.752000
107;1.0247328;1.05;0.975936;3.5;2020-01-29 08:57:04.775000
107;0.98455824;1.035;0.951264;2.5;2020-01-29 08:57:05.797000
107;1.0012424;1.03;0.97208;3.5;2020-01-29 08:57:06.819000
107;1.00797216;1.02;0.988208;3.5;2020-01-29 08:57:07.844000
107;1.00162544;1.055;0.949408;1.5;2020-01-29 08:57:08.881000
107;0.99109072;1.03;0.962224;2.5;2020-01-29 08:57:09.904000
107;1.0311992;1.025;1.006048;1.5;2020-01-29 08:57:10.925000
107;0.99377376;1.02;0.974288;3.5;2020-01-29 08:57:11.950000
107;0.97192128;1.02;0.952864;3.5;2020-01-29 08:57:12.989000
107;0.95101136;1.03;0.923312;2.5;2020-01-29 08:57:14.010000
107;0.95432384;1.03;0.926528;3.5;2020-01-29 08:57:15.037000
107;0.9925772;1.025;0.968368;2.5;2020-01-29 08:57:16.073000
108;0.99359424;1.02;0.974112;2.5;2020-01-29 08:57:17.111000
108;0.96009912;1.035;0.927632;1.5;2020-01-29 08:57:18.133000
108;0.96320656;1.03;0.935152;2.5;2020-01-29 08:57:19.171000
108;0.9933644;1.025;0.969136;1.5;2020-01-29 08:57:20.192000
108;0.97955792;1.045;0.937376;2.5;2020-01-29 08:57:21.217000
108;0.95254016;1.04;0.915904;3.5;2020-01-29 08:57:22.254000
108;0.956252;1.03;0.9284;3.5;2020-01-29 08:57:23.292000
108;0.9902648;1.025;0.966112;2.5;2020-01-29 08:57:24.316000
108;1.02703392;1.02;1.006896;3.5;2020-01-29 08:57:25.340000
107;1.00333968;1.015;0.988512;3.5;2020-01-29 08:57:26.377000
107;0.98862016;1.045;0.946048;3.5;2020-01-29 08:57:27.400000
107;0.98110384;1.03;0.952528;2.5;2020-01-29 08:57:28.421000
107;1.016062;1.025;0.99128;2.5;2020-01-29 08:57:29.444000
107;0.98535264;1.02;0.966032;2.5;2020-01-29 08:57:30.466000
107;0.98611272;1.055;0.934704;2.5;2020-01-29 08:57:31.490000
107;0.95626848;1.03;0.928416;2.5;2020-01-29 08:57:32.530000
107;0.987584;1.04;0.9496;2.5;2020-01-29 08:57:33.552000
107;1.03291696;1.03;1.002832;3.5;2020-01-29 08:57:34.576000
107;1.0223432;1.025;0.997408;1.5;2020-01-29 08:57:35.616000
107;0.98397864;1.035;0.950704;3.5;2020-01-29 08:57:36.651000
107;0.98169336;1.035;0.948496;3.5;2020-01-29 08:57:37.682000
107;0.990314;1.025;0.96616;2.5;2020-01-29 08:57:38.699000
107;0.98405336;1.055;0.932752;2.5;2020-01-29 08:57:39.732000
107;0.9445824;1.035;0.91264;2.5;2020-01-29 08:57:40.759000
107;0.96241552;1.03;0.934384;3.5;2020-01-29 08:57:41.796000
107;0.99384;1.025;0.9696;3.5;2020-01-29 08:57:42.834000
106;0.98208264;1.045;0.939792;1.5;2020-01-29 08:57:43.873000
106;0.95312736;1.035;0.920896;1.5;2020-01-29 08:57:44.897000
106;0.97952176;1.03;0.950992;2.5;2020-01-29 08:57:45.918000
106;0.965468;1.025;0.94192;1.5;2020-01-29 08:57:46.941000
106;0.93779712;1.04;0.901728;2.5;2020-01-29 08:57:47.980000
106;0.94931856;1.035;0.917216;2.5;2020-01-29 08:57:49.018000
106;0.9856728;1.025;0.961632;1.5;2020-01-29 08:57:50.057000
106;0.95641728;1.02;0.937664;1.5;2020-01-29 08:57:51.079000
106;0.92690112;1.03;0.899904;3.5;2020-01-29 08:57:52.102000
107;0.95504896;1.03;0.927232;1.5;2020-01-29 08:57:53.124000
107;0.9891988;1.025;0.965072;1.5;2020-01-29 08:57:54.148000
107;0.96087264;1.02;0.942032;2.5;2020-01-29 08:57:55.186000
107;0.94683456;1.035;0.914816;2.5;2020-01-29 08:57:56.224000
107;0.96553024;1.03;0.937408;2.5;2020-01-29 08:57:57.267000
107;0.9682068;1.025;0.944592;2.5;2020-01-29 08:57:58.286000
107;0.94675328;1.045;0.905984;3.5;2020-01-29 08:57:59.308000
107;0.9647856;1.035;0.93216;1.5;2020-01-29 08:58:00.348000
107;1.0012528;1.025;0.976832;1.5;2020-01-29 08:58:01.385000
107;1.0231824;1.02;1.00312;1.5;2020-01-29 08:58:02.410000
108;0.98823648;1.015;0.973632;2.5;2020-01-29 08:58:03.431000
108;0.9637504;1.03;0.93568;1.5;2020-01-29 08:58:04.469000
108;0.95763632;1.03;0.929744;2.5;2020-01-29 08:58:05.494000
108;0.998842;1.025;0.97448;1.5;2020-01-29 08:58:06.516000
108;0.97286192;1.055;0.922144;3.5;2020-01-29 08:58:07.537000
108;0.95292864;1.035;0.920704;1.5;2020-01-29 08:58:08.575000
108;0.97879664;1.03;0.950288;3.5;2020-01-29 08:58:09.599000
108;0.97123584;1.02;0.952192;3.5;2020-01-29 08:58:10.627000
108;0.95117616;1.03;0.923472;2.5;2020-01-29 08:58:11.661000
108;0.9951732;1.035;0.96152;3.5;2020-01-29 08:58:12.684000
108;0.9677476;1.025;0.944144;3.5;2020-01-29 08:58:13.707000
108;0.960544;1.04;0.9236;2.5;2020-01-29 08:58:14.728000
108;0.9788616;1.035;0.94576;2.5;2020-01-29 08:58:15.751000
108;0.9967928;1.03;0.96776;3.5;2020-01-29 08:58:16.789000
108;0.97495504;1.055;0.924128;3.5;2020-01-29 08:58:17.827000
108;0.95566104;1.035;0.923344;1.5;2020-01-29 08:58:18.852000
108;1.00011392;1.04;0.961648;1.5;2020-01-29 08:58:19.889000
108;0.96059744;1.045;0.919232;3.5;2020-01-29 08:58:20.928000
107;0.93279168;1.035;0.901248;1.5;2020-01-29 08:58:21.966000
107;0.95687824;1.03;0.929008;1.5;2020-01-29 08:58:22.995000
107;0.9511672;1.025;0.927968;2.5;2020-01-29 08:58:24.044000
107;0.9394944;1.04;0.90336;2.5;2020-01-29 08:58:25.067000
107;0.97311528;1.035;0.940208;1.5;2020-01-29 08:58:26.089000
107;0.9601708;1.025;0.936752;1.5;2020-01-29 08:58:27.129000
107;0.9452652;1.045;0.90456;2.5;2020-01-29 08:58:28.151000
107;0.97086312;1.035;0.938032;2.5;2020-01-29 08:58:29.188000
107;0.995234;1.025;0.97096;3.5;2020-01-29 08:58:30.213000
107;0.9871344;1.05;0.940128;1.5;2020-01-29 08:58:31.251000
107;0.98786688;1.04;0.949872;3.5;2020-01-29 08:58:32.287000
107;1.01506912;1.03;0.985504;2.5;2020-01-29 08:58:33.310000
107;1.0328228;1.025;1.007632;3.5;2020-01-29 08:58:34.333000
107;1.00240192;1.055;0.950144;2.5;2020-01-29 08:58:35.357000
107;0.9616392;1.035;0.92912;3.5;2020-01-29 08:58:36.378000
107;0.98075776;1.03;0.952192;1.5;2020-01-29 08:58:37.401000
107;1.0250656;1.025;1.000064;1.5;2020-01-29 08:58:38.425000
107;1.03356192;1.02;1.013296;2.5;2020-01-29 08:58:39.463000
107;0.99539832;1.015;0.980688;1.5;2020-01-29 08:58:40.485000
107;0.9701256;1.025;0.946464;3.5;2020-01-29 08:58:41.509000
107;1.00002288;1.03;0.970896;2.5;2020-01-29 08:58:42.530000
107;0.9926428;1.025;0.968432;3.5;2020-01-29 08:58:43.551000
107;0.96425568;1.035;0.931648;1.5;2020-01-29 08:58:44.574000
107;0.97710624;1.035;0.944064;2.5;2020-01-29 08:58:45.598000
107;0.9968576;1.025;0.972544;1.5;2020-01-29 08:58:46.638000
107;0.98879664;1.055;0.937248;1.5;2020-01-29 08:58:47.658000
107;0.97690752;1.035;0.943872;2.5;2020-01-29 08:58:48.698000
107;1.01432752;1.03;0.984784;3.5;2020-01-29 08:58:49.720000
108;0.97586424;1.035;0.942864;3.5;2020-01-29 08:58:50.742000
108;0.96550272;1.04;0.928368;2.5;2020-01-29 08:58:51.766000
108;0.9888824;1.03;0.96008;2.5;2020-01-29 08:58:52.788000
108;1.0112076;1.025;0.986544;1.5;2020-01-29 08:58:53.810000
108;0.9947448;1.05;0.947376;3.5;2020-01-29 08:58:54.834000
108;0.99992592;1.035;0.966112;2.5;2020-01-29 08:58:55.855000
108;1.02676992;1.03;0.996864;1.5;2020-01-29 08:58:56.880000
108;1.00766144;1.06;0.950624;1.5;2020-01-29 08:58:57.919000
108;0.96915744;1.035;0.936384;1.5;2020-01-29 08:58:58.956000
108;1.00735648;1.03;0.978016;2.5;2020-01-29 08:58:59.996000
108;1.008108;1.025;0.98352;3.5;2020-01-29 08:59:01.032000
108;0.9892116;1.035;0.95576;1.5;2020-01-29 08:59:02.070000
108;0.983664;1.035;0.9504;1.5;2020-01-29 08:59:03.098000
108;0.9989076;1.025;0.974544;3.5;2020-01-29 08:59:04.134000
108;0.96438144;1.02;0.945472;1.5;2020-01-29 08:59:05.171000
108;0.96916352;1.04;0.931888;2.5;2020-01-29 08:59:06.208000
108;0.99099184;1.03;0.962128;3.5;2020-01-29 08:59:07.248000
108;1.0124704;1.025;0.987776;2.5;2020-01-29 08:59:08.271000
108;0.97636104;1.035;0.943344;3.5;2020-01-29 08:59:09.293000
108;0.99603432;1.035;0.962352;1.5;2020-01-29 08:59:10.324000
108;1.02169408;1.03;0.991936;3.5;2020-01-29 08:59:11.361000
108;1.0078204;1.055;0.95528;1.5;2020-01-29 08:59:12.392000
108;0.97866496;1.04;0.941024;1.5;2020-01-29 08:59:13.414000
108;0.99659504;1.03;0.967568;2.5;2020-01-29 08:59:14.438000
108;0.960958;1.025;0.93752;3.5;2020-01-29 08:59:15.477000
108;0.96111576;1.045;0.919728;1.5;2020-01-29 08:59:16.514000
108;0.98657856;1.035;0.953216;1.5;2020-01-29 08:59:17.537000
108;0.99122736;1.055;0.939552;1.5;2020-01-29 08:59:18.576000
108;0.95991192;1.045;0.918576;3.5;2020-01-29 08:59:19.600000
108;0.96266592;1.035;0.930112;2.5;2020-01-29 08:59:20.620000
108;0.997694;1.025;0.97336;3.5;2020-01-29 08:59:21.643000
108;1.00738464;1.02;0.987632;2.5;2020-01-29 08:59:22.683000
108;1.0005072;1.05;0.952864;3.5;2020-01-29 08:59:23.706000
108;0.99671328;1.035;0.963008;1.5;2020-01-29 08:59:24.730000
108;1.0056808;1.025;0.981152;3.5;2020-01-29 08:59:25.768000
108;1.00213248;1.06;0.945408;2.5;2020-01-29 08:59:26.799000
108;1.01118672;1.035;0.976992;2.5;2020-01-29 08:59:27.830000
108;1.03235664;1.03;1.002288;1.5;2020-01-29 08:59:28.867000
108;1.011108;1.05;0.96296;1.5;2020-01-29 08:59:29.905000
108;0.98021248;1.04;0.942512;2.5;2020-01-29 08:59:30.943000
108;0.99087648;1.03;0.962016;3.5;2020-01-29 08:59:31.968000
108;1.0061892;1.025;0.981648;2.5;2020-01-29 08:59:32.990000
109;0.9769152;1.02;0.95776;2.5;2020-01-29 08:59:34.027000
109;0.96558592;1.04;0.928448;1.5;2020-01-29 08:59:35.049000
109;0.98092256;1.03;0.952352;2.5;2020-01-29 08:59:36.073000
109;1.0135856;1.025;0.988864;2.5;2020-01-29 08:59:37.097000
109;0.97746792;1.045;0.935376;2.5;2020-01-29 08:59:38.121000
109;0.97831552;1.04;0.940688;3.5;2020-01-29 08:59:39.163000
109;1.00252784;1.03;0.973328;3.5;2020-01-29 08:59:40.180000
109;0.9761772;1.025;0.952368;1.5;2020-01-29 08:59:41.206000
109;0.9489792;1.04;0.91248;3.5;2020-01-29 08:59:42.242000
109;0.96604416;1.035;0.933376;3.5;2020-01-29 08:59:43.264000
109;0.9721264;1.025;0.948416;2.5;2020-01-29 08:59:44.301000
109;0.96794112;1.06;0.913152;2.5;2020-01-29 08:59:45.323000
109;0.99709416;1.035;0.963376;1.5;2020-01-29 08:59:46.347000
109;0.9775056;1.025;0.953664;2.5;2020-01-29 08:59:47.369000
109;0.99467088;1.055;0.942816;3.5;2020-01-29 08:59:48.408000
108;1.0158288;1.05;0.967456;3.5;2020-01-29 08:59:49.432000
108;1.03410944;1.04;0.994336;1.5;2020-01-29 08:59:50.454000
108;0.98007048;1.035;0.946928;1.5;2020-01-29 08:59:51.482000
108;0.9746856;1.05;0.928272;2.5;2020-01-29 08:59:52.499000
108;0.98520448;1.04;0.947312;1.5;2020-01-29 08:59:53.539000
109;1.01085024;1.03;0.981408;1.5;2020-01-29 08:59:54.560000
109;0.9716344;1.025;0.947936;1.5;2020-01-29 08:59:55.584000
109;0.96099336;1.035;0.928496;3.5;2020-01-29 08:59:56.604000
109;1.00019088;1.035;0.966368;3.5;2020-01-29 08:59:57.643000
109;1.02232032;1.03;0.992544;2.5;2020-01-29 08:59:58.682000
109;0.99395712;1.04;0.955728;1.5;2020-01-29 08:59:59.706000
109;0.99505728;1.035;0.961408;1.5;2020-01-29 09:00:00.728000
109;1.00002288;1.03;0.970896;1.5;2020-01-29 09:00:01.765000
