Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
107;0.51312896;1.135;0.452096;-0.0997071423354;2020-01-09 08:55:10.180000
107;0.50495616;1.14;0.442944;0.100179084347;2020-01-09 08:55:12.226000
109;0.527988;1.15;0.45912;-0.0550731688219;2020-01-09 08:55:14.273000
111;0.50991408;1.17;0.435824;-0.145205299893;2020-01-09 08:55:16.329000
111;0.49773312;1.14;0.436608;-0.112862593011;2020-01-09 08:55:18.365000
110;0.52404496;1.165;0.449824;-0.0603185125855;2020-01-09 08:55:20.407000
