Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
110;0.367416;1.5;0.244944;-3.76325963129;2019-11-14 07:50:05.493000
111;0.33036192;1.47;0.224736;-3.61096866618;2019-11-14 07:50:07.547000
111;0.34278048;1.47;0.233184;-3.6512940895;2019-11-14 07:50:11.313000
111;0.34603464;1.405;0.246288;-3.70301681208;2019-11-14 07:50:12.397000
111;0.29798952;1.315;0.226608;-3.86132209449;2019-11-14 07:50:15.705000
111;0.35453696;1.52;0.233248;-3.73668381929;2019-11-14 07:50:17.742000
111;0.3771264;1.61;0.23424;-3.73277328113;2019-11-14 07:50:19.785000
111;0.31003648;1.37;0.226304;-3.75804546431;2019-11-14 07:50:21.822000
111;0.32130008;1.255;0.256016;-3.87357358763;2019-11-14 07:50:23.864000
111;0.3479052;1.425;0.244144;-3.68587841589;2019-11-14 07:50:25.916000
111;0.42690816;1.68;0.254112;-3.78657802706;2019-11-14 07:50:28.940000
111;0.34843776;1.46;0.238656;-3.79067564052;2019-11-14 07:50:30.975000
111;0.33558288;1.345;0.249504;-3.88714310634;2019-11-14 07:50:33.018000
111;0.36473008;1.43;0.255056;-3.778909561;2019-11-14 07:50:35.039000
111;0.34226848;1.445;0.236864;-3.77934906291;2019-11-14 07:50:37.060000
111;0.3706852;1.475;0.251312;-3.83137285514;2019-11-14 07:50:39.080000
111;0.42913488;1.655;0.259296;-3.75416395669;2019-11-14 07:50:41.101000
111;0.36752064;1.58;0.232608;-3.55569092152;2019-11-14 07:50:43.144000
112;0.3960064;1.55;0.255488;-3.72043800912;2019-11-14 07:50:46.167000
112;0.4128672;1.74;0.23728;-3.74263107198;2019-11-14 07:50:49.190000
112;0.40003056;1.71;0.233936;-3.85848621739;2019-11-14 07:50:51.211000
112;0.385946;1.655;0.2332;-3.78795903734;2019-11-14 07:50:53.231000
112;0.40027584;1.63;0.245568;-3.6274761656;2019-11-14 07:50:55.274000
112;0.3861168;1.565;0.24672;-3.8815938603;2019-11-14 07:50:58.297000
112;0.3725208;1.55;0.240336;-3.80358618394;2019-11-14 07:51:01.320000
113;0.30549568;1.33;0.229696;-3.72913692427;2019-11-14 07:51:03.341000
113;0.33981376;1.43;0.237632;-3.86599259806;2019-11-14 07:51:05.368000
112;0.36878912;1.565;0.235648;-3.77462883054;2019-11-14 07:51:07.420000
112;0.40553232;1.635;0.248032;-3.74096216121;2019-11-14 07:51:10.443000
112;0.41945984;1.72;0.243872;-3.74170480004;2019-11-14 07:51:12.464000
111;0.38596464;1.635;0.236064;-3.77548425731;2019-11-14 07:51:14.491000
111;0.37049088;1.52;0.243744;-3.82575037755;2019-11-14 07:51:16.543000
111;0.37833536;1.48;0.255632;-3.70018545938;2019-11-14 07:51:18.579000
111;0.34032888;1.335;0.254928;-3.7455999413;2019-11-14 07:51:20.637000
111;0.33730536;1.245;0.270928;-3.70290083922;2019-11-14 07:51:23.661000
111;0.3097224;1.17;0.26472;-3.79731905673;2019-11-14 07:51:25.681000
111;0.31899072;1.16;0.274992;-3.7169646317;2019-11-14 07:51:27.702000
111;0.3382008;1.23;0.27496;-3.7750659638;2019-11-14 07:51:29.729000
111;0.32960144;1.19;0.276976;-3.80356473;2019-11-14 07:51:32.768000
112;0.34869472;1.265;0.275648;-3.71811885858;2019-11-14 07:51:35.791000
112;0.3353856;1.2;0.279488;-3.77526714125;2019-11-14 07:51:37.811000
112;0.35656848;1.215;0.293472;-3.74075202074;2019-11-14 07:51:39.832000
112;0.33042368;1.16;0.284848;-3.76643399744;2019-11-14 07:51:42.855000
112;0.322884;1.125;0.287008;-3.71473980234;2019-11-14 07:51:44.898000
113;0.3130864;1.1;0.284624;-3.81784458201;2019-11-14 07:51:47.921000
113;0.42169128;1.605;0.262736;-3.75026083538;2019-11-14 07:51:49.942000
113;0.39737984;1.43;0.277888;-3.79324104797;2019-11-14 07:51:51.962000
114;0.40095792;1.53;0.262064;-3.76274040569;2019-11-14 07:51:54.986000
114;0.41364336;1.51;0.273936;-3.70474333622;2019-11-14 07:51:57.029000
114;0.37729016;1.495;0.252368;-3.78261471496;2019-11-14 07:51:59.049000
114;0.41959984;1.595;0.263072;-3.77065441697;2019-11-14 07:52:01.070000
115;0.44235016;1.535;0.288176;-3.77906983444;2019-11-14 07:52:04.093000
115;0.420128;1.52;0.2764;-3.75942323172;2019-11-14 07:52:06.152000
115;0.41810944;1.535;0.272384;-3.71195254263;2019-11-14 07:52:09.175000
115;0.33869264;1.31;0.258544;-3.73775301892;2019-11-14 07:52:11.196000
115;0.34801104;1.29;0.269776;-3.73364640434;2019-11-14 07:52:13.217000
115;0.33181896;1.185;0.280016;-3.78517550004;2019-11-14 07:52:16.240000
115;0.3909248;1.4;0.279232;-3.68867041125;2019-11-14 07:52:18.282000
115;0.34862568;1.235;0.282288;-3.79439738619;2019-11-14 07:52:21.305000
115;0.33285568;1.24;0.268432;-3.84533046795;2019-11-14 07:52:23.326000
115;0.3449184;1.22;0.28272;-3.88705091168;2019-11-14 07:52:25.346000
115;0.32964624;1.155;0.285408;-3.8273859339;2019-11-14 07:52:28.369000
115;0.3666476;1.265;0.28984;-3.72694436227;2019-11-14 07:52:30.412000
115;0.34618528;1.19;0.290912;-3.81241123118;2019-11-14 07:52:33.435000
115;0.31714096;1.165;0.272224;-3.73938677819;2019-11-14 07:52:35.456000
115;0.329022;1.125;0.292464;-3.77596371336;2019-11-14 07:52:37.477000
115;0.3314064;1.13;0.29328;-3.75925036339;2019-11-14 07:52:40.500000
116;0.397394;1.325;0.29992;-3.70196245296;2019-11-14 07:52:42.543000
116;0.35884416;1.195;0.300288;-3.77841807611;2019-11-14 07:52:44.579000
116;0.3574068;1.175;0.304176;-3.75536998893;2019-11-14 07:52:46.621000
117;0.32104656;1.13;0.284112;-3.79281204715;2019-11-14 07:52:48.673000
