Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
134;0.7070604;1.145;0.61752;-3.2539748242;2019-12-16 07:55:16.588000
133;0.70868304;1.17;0.605712;-3.22668869937;2019-12-16 07:55:18.683000
132;0.74865024;1.17;0.639872;-3.43666207352;2019-12-16 07:55:22.507000
131;0.71684496;1.17;0.612688;-2.84088318613;2019-12-16 07:55:23.575000
130;0.71686368;1.17;0.612704;-3.30183853386;2019-12-16 07:55:24.883000
129;0.736396;1.175;0.62672;-3.25850544102;2019-12-16 07:55:26.934000
128;0.7173504;1.17;0.61312;-3.43349980897;2019-12-16 07:55:28.986000
127;0.7026096;1.155;0.60832;-3.35019795721;2019-12-16 07:55:31.041000
127;0.730286;1.175;0.62152;-3.22150942576;2019-12-16 07:55:33.107000
127;0.72402552;1.185;0.610992;-3.38118603334;2019-12-16 07:55:35.175000
128;0.76981312;1.18;0.652384;-3.21770623844;2019-12-16 07:55:37.227000
128;0.7332128;1.16;0.63208;-3.13927585019;2019-12-16 07:55:39.279000
129;0.69596384;1.135;0.613184;-3.38192926056;2019-12-16 07:55:41.335000
129;0.74350224;1.17;0.635472;-3.32851289642;2019-12-16 07:55:43.388000
129;0.73182096;1.17;0.625488;-3.30693580295;2019-12-16 07:55:45.455000
129;0.70031864;1.145;0.611632;-3.24589720916;2019-12-16 07:55:47.504000
129;0.7380504;1.175;0.628128;-3.33543480502;2019-12-16 07:55:49.557000
129;0.7216004;1.175;0.614128;-3.30121457687;2019-12-16 07:55:51.627000
124;0.70465824;1.18;0.597168;-3.28377384978;2019-12-16 07:55:53.678000
119;0.7270148;1.175;0.618736;-3.33356693333;2019-12-16 07:55:55.729000
116;0.6929376;1.16;0.59736;-3.42589716677;2019-12-16 07:55:57.782000
114;0.6998864;1.175;0.595648;-3.48234478952;2019-12-16 07:55:59.849000
112;0.7235556;1.175;0.615792;-3.34311372523;2019-12-16 07:56:01.909000
110;0.7210008;1.17;0.61624;-3.13519754053;2019-12-16 07:56:03.956000
108;0.71068096;1.18;0.602272;-3.43023176761;2019-12-16 07:56:06.007000
107;0.726526;1.175;0.61832;-3.31456908259;2019-12-16 07:56:08.059000
106;0.6984272;1.15;0.607328;-3.07405101174;2019-12-16 07:56:10.128000
106;0.71594848;1.18;0.606736;-3.4716826806;2019-12-16 07:56:12.179000
107;0.69445992;1.155;0.601264;-3.18289513883;2019-12-16 07:56:14.249000
108;0.70563264;1.16;0.608304;-3.116804056;2019-12-16 07:56:15.290000
108;0.70080672;1.18;0.593904;-3.32330251005;2019-12-16 07:56:17.343000
109;0.71059184;1.19;0.597136;-3.11556417504;2019-12-16 07:56:19.394000
109;0.70547008;1.18;0.597856;-3.30578289963;2019-12-16 07:56:21.445000
