Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
78;5.1;0.8;0.5;3.5;2019-05-16 15:44:08.134000
89;5.1;0.8;0.5;3.5;2019-05-16 15:44:10.884000
86;6.1;0.8;0.5;2.5;2019-05-16 15:44:11.902000
92;5.1;0.8;0.5;1.5;2019-05-16 15:44:12.921000
71;4.1;0.8;0.5;2.5;2019-05-16 15:44:13.939000
83;5.1;0.8;0.5;1.5;2019-05-16 15:44:14.957000
78;6.1;0.8;0.5;2.5;2019-05-16 15:44:15.975000
83;5.1;0.8;0.5;3.5;2019-05-16 15:44:17
93;6.1;0.8;0.5;2.5;2019-05-16 15:44:18.018000
94;6.1;0.8;0.5;2.5;2019-05-16 15:44:19.037000
71;6.1;0.8;0.5;2.5;2019-05-16 15:44:20.055000
74;6.1;0.8;0.5;2.5;2019-05-16 15:44:21.073000
70;4.1;0.8;0.5;2.5;2019-05-16 15:44:22.091000
86;5.1;0.8;0.5;1.5;2019-05-16 15:44:23.116000
90;6.1;0.8;0.5;2.5;2019-05-16 15:44:24.134000
75;4.1;0.8;0.5;3.5;2019-05-16 15:44:25.152000
86;4.1;0.8;0.5;3.5;2019-05-16 15:44:26.170000
90;4.1;0.8;0.5;3.5;2019-05-16 15:44:27.189000
95;4.1;0.8;0.5;3.5;2019-05-16 15:44:28.207000
96;4.1;0.8;0.5;1.5;2019-05-16 15:44:29.232000
92;5.1;0.8;0.5;2.5;2019-05-16 15:44:30.250000
71;6.1;0.8;0.5;3.5;2019-05-16 15:44:31.268000
98;4.1;0.8;0.5;3.5;2019-05-16 15:44:32.286000
84;4.1;0.8;0.5;3.5;2019-05-16 15:44:33.305000
91;6.1;0.8;0.5;3.5;2019-05-16 15:44:34.323000
97;4.1;0.8;0.5;3.5;2019-05-16 15:44:35.348000
98;4.1;0.8;0.5;1.5;2019-05-16 15:44:36.366000
93;4.1;0.8;0.5;2.5;2019-05-16 15:44:37.384000
94;6.1;0.8;0.5;2.5;2019-05-16 15:44:38.403000
82;6.1;0.8;0.5;3.5;2019-05-16 15:44:39.421000
