Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
86;0.31842016;0.73;0.436192;1.66588252651;2019-12-12 14:54:01.008000
85;0.30564;0.675;0.4528;1.66775133962;2019-12-12 14:54:03.070000
84;0.30525528;0.645;0.473264;1.67535522835;2019-12-12 14:54:05.116000
84;0.29758;0.625;0.476128;1.6707413867;2019-12-12 14:54:07.148000
83;0.30122208;0.615;0.489792;1.66981495581;2019-12-12 14:54:09.176000
82;0.2992512;0.6;0.498752;1.68474236825;2019-12-12 14:54:11.228000
82;0.29431584;0.585;0.503104;1.6554792697;2019-12-12 14:54:13.279000
81;0.2873988;0.575;0.499824;1.70039310613;2019-12-12 14:54:15.307000
81;0.28755008;0.58;0.495776;1.69108693671;2019-12-12 14:54:18.329000
81;0.2856672;0.65;0.439488;1.69416988415;2019-12-12 14:54:20.345000
81;0.32504112;0.67;0.485136;1.7147888407;2019-12-12 14:54:23.363000
81;0.34418272;0.665;0.517568;1.67884401308;2019-12-12 14:54:25.384000
82;0.3574508;0.665;0.53752;1.68226877338;2019-12-12 14:54:27.427000
82;0.34802592;0.66;0.527312;1.69728211542;2019-12-12 14:54:29.469000
83;0.334732;0.67;0.4996;1.72453391073;2019-12-12 14:54:31.481000
